Order ID,Date,Channel / Type,Customer,Items Summary,Subtotal (PHP),VAT 12% (PHP),Delivery Fee (PHP),Grand Total (PHP),Payment Method,Payment Status,Order Status,Reference No.
ORD-20260627-04748-023D1,2026-06-27 11:49:05,ON_SITE,Pedro Penduko,Sweet & Chili Crab Bucket x1; Seafood Cajun Boil x1,3800.00,456.00,0.00,4256.00,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-28163597
ORD-20260627-03872-F1DE6,2026-06-27 21:53:08,ONLINE,Ana Reyes,Grilled Seafood Platter x1; Seafood Bilao Feast x1,4500.00,540.00,85.00,5125.00,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-13019194
ORD-20260628-00169-6CF55,2026-06-28 16:40:31,ON_SITE,Sarah Geronimo,Grilled Seafood Platter x3; Seafood Bilao Feast x1,8700.00,1044.00,0.00,9744.00,GCASH,PAID,COMPLETED,TXN-GCA-68147231
ORD-20260628-01460-368C2,2026-06-28 17:47:22,ONLINE,Pedro Penduko,Grilled Seafood Platter x2,4200.00,504.00,100.00,4804.00,MAYA,PAID,COMPLETED,TXN-MAY-86434364
ORD-20260628-01950-CA428,2026-06-28 20:49:51,ON_SITE,Kathryn Bernardo,Crispy Seafood Basket x1,980.00,117.60,0.00,1097.60,GCASH,PAID,COMPLETED,TXN-GCA-61607178
ORD-20260628-04282-DE00D,2026-06-28 21:43:09,ONLINE,Mark Bautista,Sweet & Chili Crab Bucket x1; Seafood Cajun Boil x1,3800.00,456.00,100.00,4356.00,GCASH,PAID,COMPLETED,TXN-GCA-83312055
ORD-20260629-00634-AA680,2026-06-29 14:37:49,ONLINE,Lisa Manoban,Seafood Cajun Boil x2,3700.00,444.00,120.00,4264.00,CASH,PAID,COMPLETED,TXN-CAS-62761310
ORD-20260629-01357-84F1D,2026-06-29 16:56:54,ON_SITE,Clara Dizon,Fresh Calamansi Juice Pitcher x1; Sweet & Chili Crab Bucket x2; Classic Seafood Paella x1,5830.00,699.60,0.00,6529.60,CASH,PAID,COMPLETED,TXN-CAS-79407494
ORD-20260630-03350-5A89A,2026-06-30 21:48:25,ON_SITE,Alden Richards,Fresh Calamansi Juice Pitcher x1,280.00,33.60,0.00,313.60,GCASH,PAID,COMPLETED,TXN-GCA-91825608
ORD-20260701-02479-B61B8,2026-07-01 12:00:22,ON_SITE,Daniel Padilla,Garlic Butter Prawns x1; Classic Seafood Paella x2,4550.00,546.00,0.00,5096.00,GCASH,PAID,COMPLETED,TXN-GCA-68068597
ORD-20260701-04669-B5A56,2026-07-01 16:57:28,ON_SITE,Alden Richards,Fresh Calamansi Juice Pitcher x1; Classic Seafood Paella x1; Grilled Seafood Platter x2; Crispy Seafood Basket x3,9070.00,1088.40,0.00,10158.40,GCASH,PAID,COMPLETED,TXN-GCA-96421029
ORD-20260701-02675-F4928,2026-07-01 18:32:48,ON_SITE,Mark Bautista,Garlic Butter Prawns x2,2500.00,300.00,0.00,2800.00,CASH,PAID,COMPLETED,TXN-CAS-70577582
ORD-20260702-03212-AE9C7,2026-07-02 10:34:22,ON_SITE,Joshua Garcia,Classic Seafood Paella x2; Crispy Seafood Basket x2,5260.00,631.20,0.00,5891.20,CASH,PENDING,IN_PROCESS,N/A
ORD-20260702-04168-E40BE,2026-07-02 10:46:12,ON_SITE,Mark Bautista,Garlic Butter Prawns x2; Sweet & Chili Crab Bucket x1; Seafood Cajun Boil x1; Grilled Seafood Platter x2,10500.00,1260.00,0.00,11760.00,CASH,PAID,COMPLETED,TXN-CAS-62081494
ORD-20260702-01304-0E9BB,2026-07-02 13:15:46,ONLINE,Ana Reyes,Classic Seafood Paella x1,1650.00,198.00,85.00,1933.00,MAYA,PENDING,IN_PROCESS,N/A
ORD-20260702-01393-B71FC,2026-07-02 14:59:38,ON_SITE,Pedro Penduko,Garlic Butter Prawns x2,2500.00,300.00,0.00,2800.00,CASH,PAID,COMPLETED,TXN-CAS-33401395
ORD-20260702-01518-EC934,2026-07-02 16:45:27,ON_SITE,Dingdong Dantes,Classic Seafood Paella x1,1650.00,198.00,0.00,1848.00,CASH,PAID,COMPLETED,TXN-CAS-37863618
ORD-20260702-02660-CB96E,2026-07-02 17:53:36,ONLINE,Ana Reyes,Classic Seafood Paella x1; Seafood Bilao Feast x1,4050.00,486.00,50.00,4586.00,GCASH,PAID,COMPLETED,TXN-GCA-71452275
ORD-20260702-03199-356F4,2026-07-02 18:48:30,ON_SITE,Sarah Geronimo,Seafood Bilao Feast x1,2400.00,288.00,0.00,2688.00,CASH,FAILED,CANCELLED,N/A
ORD-20260703-04002-53DF1,2026-07-03 13:24:38,ON_SITE,Giselle Hernandez,Classic Seafood Paella x1,1650.00,198.00,0.00,1848.00,CASH,PAID,COMPLETED,TXN-CAS-50095919
ORD-20260703-03245-A3196,2026-07-03 14:49:16,ON_SITE,Juan Tamad,Fresh Calamansi Juice Pitcher x1,280.00,33.60,0.00,313.60,HYBRID (Cash + GCash),FAILED,CANCELLED,N/A
ORD-20260703-00622-BD334,2026-07-03 18:05:02,ON_SITE,Ana Reyes,Sweet & Chili Crab Bucket x1,1950.00,234.00,0.00,2184.00,CASH,PAID,COMPLETED,TXN-CAS-10509832
ORD-20260703-04660-D0B94,2026-07-03 18:14:36,ONLINE,Clara Dizon,Garlic Butter Prawns x1; Crispy Seafood Basket x2,3210.00,385.20,100.00,3695.20,CASH,PAID,COMPLETED,TXN-CAS-60094175
ORD-20260703-03958-11F28,2026-07-03 18:30:52,ON_SITE,Giselle Hernandez,Seafood Cajun Boil x1; Fresh Calamansi Juice Pitcher x1; Grilled Seafood Platter x1,4230.00,507.60,0.00,4737.60,MAYA,PAID,COMPLETED,TXN-MAY-13102712
ORD-20260704-02385-B2753,2026-07-04 10:09:26,ONLINE,Mark Bautista,Classic Seafood Paella x1; Seafood Cajun Boil x3; Garlic Butter Prawns x3; Crispy Seafood Basket x2,12910.00,1549.20,50.00,14509.20,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-64353825
ORD-20260704-03555-5D91D,2026-07-04 10:37:58,ONLINE,Lisa Manoban,Seafood Bilao Feast x1,2400.00,288.00,75.00,2763.00,MAYA,PAID,COMPLETED,TXN-MAY-37003782
ORD-20260704-00788-9CDF2,2026-07-04 11:15:11,ONLINE,Juan Tamad,Seafood Cajun Boil x1; Sweet & Chili Crab Bucket x1,3800.00,456.00,85.00,4341.00,GCASH,PAID,COMPLETED,TXN-GCA-82951347
ORD-20260704-03380-290EE,2026-07-04 11:52:14,ON_SITE,Dindo Dela Cruz,Classic Seafood Paella x1; Crispy Seafood Basket x2; Grilled Seafood Platter x1,5710.00,685.20,0.00,6395.20,GCASH,PAID,COMPLETED,TXN-GCA-64221089
ORD-20260704-02774-F33D1,2026-07-04 14:39:39,ONLINE,Pedro Penduko,Sweet & Chili Crab Bucket x1; Seafood Bilao Feast x2,6750.00,810.00,85.00,7645.00,COD,FAILED,CANCELLED,N/A
ORD-20260704-04879-34349,2026-07-04 16:31:00,ONLINE,Ana Reyes,Seafood Cajun Boil x1; Garlic Butter Prawns x1,3100.00,372.00,60.00,3532.00,GCASH,PAID,COMPLETED,TXN-GCA-81101968
ORD-20260704-00256-FD05C,2026-07-04 17:27:08,ONLINE,Mark Bautista,Garlic Butter Prawns x2; Seafood Bilao Feast x1; Fresh Calamansi Juice Pitcher x1,5180.00,621.60,100.00,5901.60,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-87522292
ORD-20260705-04108-7CAD4,2026-07-05 14:43:50,ONLINE,Pedro Penduko,Sweet & Chili Crab Bucket x2; Classic Seafood Paella x1; Fresh Calamansi Juice Pitcher x1; Crispy Seafood Basket x1,6810.00,817.20,75.00,7702.20,GCASH,PAID,COMPLETED,TXN-GCA-55405561
ORD-20260705-00706-449DE,2026-07-05 16:48:19,ON_SITE,Dingdong Dantes,Classic Seafood Paella x1,1650.00,198.00,0.00,1848.00,CASH,PAID,COMPLETED,TXN-CAS-31097751
ORD-20260705-02047-202D5,2026-07-05 17:22:21,ON_SITE,Pedro Penduko,Garlic Butter Prawns x2; Fresh Calamansi Juice Pitcher x3,3340.00,400.80,0.00,3740.80,CASH,PAID,COMPLETED,TXN-CAS-84616167
ORD-20260706-04717-21F8F,2026-07-06 10:11:22,ON_SITE,Mark Bautista,Sweet & Chili Crab Bucket x1; Seafood Cajun Boil x1,3800.00,456.00,0.00,4256.00,CASH,PAID,COMPLETED,TXN-CAS-31672847
ORD-20260706-00039-6D779,2026-07-06 13:17:25,ON_SITE,Mark Bautista,Sweet & Chili Crab Bucket x1; Fresh Calamansi Juice Pitcher x1; Grilled Seafood Platter x1,4330.00,519.60,0.00,4849.60,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-21422622
ORD-20260706-01987-D755C,2026-07-06 13:22:06,ONLINE,Lisa Manoban,Garlic Butter Prawns x1; Grilled Seafood Platter x1; Seafood Bilao Feast x1,5750.00,690.00,75.00,6515.00,GCASH,PAID,COMPLETED,TXN-GCA-47694884
ORD-20260706-02008-E5965,2026-07-06 16:16:19,ON_SITE,Joshua Garcia,Crispy Seafood Basket x1; Fresh Calamansi Juice Pitcher x1,1260.00,151.20,0.00,1411.20,CASH,PAID,COMPLETED,TXN-CAS-86231333
ORD-20260706-02854-3BB79,2026-07-06 16:40:34,ONLINE,Lisa Manoban,Crispy Seafood Basket x2; Classic Seafood Paella x1,3610.00,433.20,120.00,4163.20,GCASH,PAID,COMPLETED,TXN-GCA-95855090
ORD-20260706-02056-E2284,2026-07-06 16:52:27,ON_SITE,Sarah Geronimo,Crispy Seafood Basket x2; Classic Seafood Paella x2,5260.00,631.20,0.00,5891.20,CASH,PAID,COMPLETED,TXN-CAS-71460573
ORD-20260706-01259-1D8F4,2026-07-06 18:24:33,ONLINE,Lisa Manoban,Classic Seafood Paella x1; Sweet & Chili Crab Bucket x1; Seafood Cajun Boil x1; Fresh Calamansi Juice Pitcher x1,5730.00,687.60,100.00,6517.60,GCASH,PAID,COMPLETED,TXN-GCA-23008758
ORD-20260707-00174-9D172,2026-07-07 15:59:59,ON_SITE,Ana Reyes,Sweet & Chili Crab Bucket x1,1950.00,234.00,0.00,2184.00,CASH,PAID,COMPLETED,TXN-CAS-78942756
ORD-20260707-02254-BBA6A,2026-07-07 16:27:32,ON_SITE,Alden Richards,Classic Seafood Paella x1; Grilled Seafood Platter x1; Fresh Calamansi Juice Pitcher x1,4030.00,483.60,0.00,4513.60,GCASH,PENDING,CANCELLED,N/A
ORD-20260707-02171-7DD85,2026-07-07 21:15:27,ON_SITE,Ramon Magsaysay Jr.,Sweet & Chili Crab Bucket x1,1950.00,234.00,0.00,2184.00,GCASH,PAID,COMPLETED,TXN-GCA-93301346
ORD-20260707-03946-BB3A7,2026-07-07 21:47:00,ONLINE,Mark Bautista,Classic Seafood Paella x1,1650.00,198.00,75.00,1923.00,GCASH,PAID,COMPLETED,TXN-GCA-91337933
ORD-20260708-04264-9E551,2026-07-08 10:46:48,ONLINE,Lisa Manoban,Crispy Seafood Basket x1; Sweet & Chili Crab Bucket x1,2930.00,351.60,100.00,3381.60,MAYA,PAID,COMPLETED,TXN-MAY-80990606
ORD-20260708-04853-9CF13,2026-07-08 14:19:34,ONLINE,Juan Tamad,Crispy Seafood Basket x1; Seafood Bilao Feast x2,5780.00,693.60,120.00,6593.60,GCASH,PAID,COMPLETED,TXN-GCA-19417209
ORD-20260708-01470-7036A,2026-07-08 14:56:53,ON_SITE,Sarah Geronimo,Classic Seafood Paella x1,1650.00,198.00,0.00,1848.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-78796960
ORD-20260708-01608-6BF4A,2026-07-08 15:07:17,ON_SITE,Katrina Halili,Fresh Calamansi Juice Pitcher x1; Seafood Bilao Feast x1,2680.00,321.60,0.00,3001.60,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-30674834
ORD-20260708-00453-67134,2026-07-08 19:43:26,ONLINE,Mark Bautista,Seafood Cajun Boil x2; Garlic Butter Prawns x1,4950.00,594.00,60.00,5604.00,COD,PAID,COMPLETED,TXN-COD-54071566
ORD-20260709-03162-E4898,2026-07-09 11:35:13,ONLINE,Mark Bautista,Seafood Cajun Boil x1; Fresh Calamansi Juice Pitcher x1; Classic Seafood Paella x1,3780.00,453.60,85.00,4318.60,CASH,PAID,COMPLETED,TXN-CAS-64614029
ORD-20260709-03703-07851,2026-07-09 12:07:18,ON_SITE,Maria Clara Santos,Crispy Seafood Basket x1,980.00,117.60,0.00,1097.60,CASH,REFUNDED,CANCELLED,N/A
ORD-20260709-01913-04DD0,2026-07-09 16:56:46,ON_SITE,Lisa Manoban,Seafood Bilao Feast x1; Seafood Cajun Boil x1; Grilled Seafood Platter x1,6350.00,762.00,0.00,7112.00,GCASH,PAID,COMPLETED,TXN-GCA-56758192
ORD-20260709-00664-72851,2026-07-09 17:08:01,ON_SITE,Ana Reyes,Garlic Butter Prawns x2; Fresh Calamansi Juice Pitcher x1,2780.00,333.60,0.00,3113.60,GCASH,PENDING,IN_PROCESS,N/A
ORD-20260709-04303-DE644,2026-07-09 19:38:55,ON_SITE,Pedro Penduko,Crispy Seafood Basket x1,980.00,117.60,0.00,1097.60,CASH,PAID,COMPLETED,TXN-CAS-99932516
ORD-20260709-04440-C4B72,2026-07-09 20:53:01,ONLINE,Ana Reyes,Crispy Seafood Basket x2; Seafood Bilao Feast x2,6760.00,811.20,60.00,7631.20,GCASH,PAID,COMPLETED,TXN-GCA-76837977
ORD-20260709-02185-AA386,2026-07-09 21:41:14,ON_SITE,Marian Rivera,Seafood Cajun Boil x1; Sweet & Chili Crab Bucket x1; Fresh Calamansi Juice Pitcher x2,4360.00,523.20,0.00,4883.20,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-93344701
ORD-20260710-00164-D9236,2026-07-10 10:13:34,ONLINE,Pedro Penduko,Garlic Butter Prawns x1; Sweet & Chili Crab Bucket x1,3200.00,384.00,120.00,3704.00,GCASH,PAID,COMPLETED,TXN-GCA-25029135
ORD-20260710-02711-499EA,2026-07-10 14:10:11,ONLINE,Mark Bautista,Grilled Seafood Platter x1,2100.00,252.00,60.00,2412.00,GCASH,PAID,COMPLETED,TXN-GCA-88909072
ORD-20260710-03030-31A6C,2026-07-10 19:24:07,ONLINE,Mark Bautista,Fresh Calamansi Juice Pitcher x3; Sweet & Chili Crab Bucket x1; Grilled Seafood Platter x1; Seafood Cajun Boil x1,6740.00,808.80,100.00,7648.80,GCASH,PAID,COMPLETED,TXN-GCA-50325890
ORD-20260710-00134-F8124,2026-07-10 20:54:12,ONLINE,Lisa Manoban,Grilled Seafood Platter x2,4200.00,504.00,100.00,4804.00,MAYA,PAID,COMPLETED,TXN-MAY-20058690
ORD-20260710-01044-79348,2026-07-10 20:58:58,ON_SITE,Dingdong Dantes,Grilled Seafood Platter x1; Garlic Butter Prawns x1,3350.00,402.00,0.00,3752.00,GCASH,PAID,COMPLETED,TXN-GCA-37764936
ORD-20260711-02867-D8452,2026-07-11 12:41:58,ONLINE,Pedro Penduko,Seafood Bilao Feast x1; Garlic Butter Prawns x1,3650.00,438.00,85.00,4173.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-79860009
ORD-20260711-00994-784DD,2026-07-11 14:38:44,ONLINE,Lisa Manoban,Classic Seafood Paella x2,3300.00,396.00,50.00,3746.00,GCASH,PAID,COMPLETED,TXN-GCA-34067168
ORD-20260711-01989-3F5D7,2026-07-11 19:03:59,ON_SITE,Ana Reyes,Classic Seafood Paella x1,1650.00,198.00,0.00,1848.00,MAYA,PENDING,IN_PROCESS,N/A
ORD-20260711-03348-9D0B6,2026-07-11 21:47:21,ONLINE,Lisa Manoban,Crispy Seafood Basket x1; Garlic Butter Prawns x1; Grilled Seafood Platter x1; Seafood Bilao Feast x2,9130.00,1095.60,60.00,10285.60,GCASH,PAID,COMPLETED,TXN-GCA-98451869
ORD-20260712-01662-049DA,2026-07-12 10:44:04,ONLINE,Juan Tamad,Seafood Bilao Feast x1,2400.00,288.00,85.00,2773.00,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-98470954
ORD-20260712-01208-942D9,2026-07-12 13:09:56,ON_SITE,Pedro Penduko,Fresh Calamansi Juice Pitcher x1; Sweet & Chili Crab Bucket x3,6130.00,735.60,0.00,6865.60,CASH,PAID,COMPLETED,TXN-CAS-41040259
ORD-20260712-02329-6D618,2026-07-12 14:34:52,ONLINE,Mark Bautista,Seafood Bilao Feast x2; Sweet & Chili Crab Bucket x3; Fresh Calamansi Juice Pitcher x1,10930.00,1311.60,85.00,12326.60,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-98073542
ORD-20260712-04338-D9E37,2026-07-12 16:14:31,ONLINE,Juan Tamad,Fresh Calamansi Juice Pitcher x3; Sweet & Chili Crab Bucket x3,6690.00,802.80,85.00,7577.80,GCASH,PAID,COMPLETED,TXN-GCA-92658270
ORD-20260712-02821-6A8F7,2026-07-12 19:29:37,ON_SITE,Marian Rivera,Crispy Seafood Basket x1,980.00,117.60,0.00,1097.60,MAYA,PAID,COMPLETED,TXN-MAY-90528630
ORD-20260713-03430-D3A03,2026-07-13 12:34:10,ON_SITE,Katrina Halili,Crispy Seafood Basket x1; Fresh Calamansi Juice Pitcher x1; Seafood Cajun Boil x2,4960.00,595.20,0.00,5555.20,CASH,PAID,COMPLETED,TXN-CAS-42870097
ORD-20260713-04855-B3F3E,2026-07-13 21:03:58,ON_SITE,Ramon Magsaysay Jr.,Sweet & Chili Crab Bucket x2; Seafood Bilao Feast x1,6300.00,756.00,0.00,7056.00,CASH,PAID,COMPLETED,TXN-CAS-74339705
ORD-20260714-02739-50791,2026-07-14 10:25:40,ONLINE,Juan Tamad,Classic Seafood Paella x1,1650.00,198.00,85.00,1933.00,MAYA,PAID,COMPLETED,TXN-MAY-63337316
ORD-20260714-01611-BC0C4,2026-07-14 14:35:57,ON_SITE,Marian Rivera,Seafood Cajun Boil x1,1850.00,222.00,0.00,2072.00,GCASH,PAID,COMPLETED,TXN-GCA-66334983
ORD-20260714-03091-848E4,2026-07-14 16:43:11,ONLINE,Lisa Manoban,Crispy Seafood Basket x1; Seafood Bilao Feast x1; Sweet & Chili Crab Bucket x2,7280.00,873.60,75.00,8228.60,MAYA,PAID,COMPLETED,TXN-MAY-99049503
ORD-20260714-04354-9905F,2026-07-14 17:39:39,ONLINE,Lisa Manoban,Garlic Butter Prawns x2,2500.00,300.00,85.00,2885.00,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-31490117
ORD-20260715-00697-50B41,2026-07-15 10:09:35,ON_SITE,Maria Clara Santos,Seafood Bilao Feast x1,2400.00,288.00,0.00,2688.00,GCASH,PAID,COMPLETED,TXN-GCA-21904445
ORD-20260715-01174-5868B,2026-07-15 10:35:57,ONLINE,Lisa Manoban,Classic Seafood Paella x1; Sweet & Chili Crab Bucket x3; Garlic Butter Prawns x2,10000.00,1200.00,85.00,11285.00,GCASH,PAID,COMPLETED,TXN-GCA-40340967
ORD-20260715-02367-E347C,2026-07-15 13:42:28,ONLINE,Clara Dizon,Sweet & Chili Crab Bucket x1; Garlic Butter Prawns x2; Classic Seafood Paella x1; Fresh Calamansi Juice Pitcher x1,6380.00,765.60,75.00,7220.60,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-97361024
ORD-20260715-04277-4E4B4,2026-07-15 14:36:44,ONLINE,Mark Bautista,Grilled Seafood Platter x1,2100.00,252.00,100.00,2452.00,GCASH,PAID,COMPLETED,TXN-GCA-54243267
ORD-20260715-04978-4604E,2026-07-15 15:58:56,ONLINE,Mark Bautista,Seafood Bilao Feast x2,4800.00,576.00,75.00,5451.00,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-30494355
ORD-20260716-03417-84E5C,2026-07-16 12:54:47,ONLINE,Juan Tamad,Seafood Bilao Feast x1,2400.00,288.00,75.00,2763.00,COD,PAID,COMPLETED,TXN-COD-73615792
ORD-20260716-04867-585E8,2026-07-16 14:00:00,ONLINE,Ana Reyes,Grilled Seafood Platter x1,2100.00,252.00,75.00,2427.00,GCASH,PAID,COMPLETED,TXN-GCA-53126655
ORD-20260716-02803-5C701,2026-07-16 15:26:02,ON_SITE,Matteo Guidicelli,Grilled Seafood Platter x1,2100.00,252.00,0.00,2352.00,CASH,PAID,COMPLETED,TXN-CAS-27064031
ORD-20260716-04088-E0169,2026-07-16 16:23:50,ONLINE,Lisa Manoban,Crispy Seafood Basket x1,980.00,117.60,50.00,1147.60,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-14035926
ORD-20260716-02470-569A9,2026-07-16 17:47:09,ONLINE,Ana Reyes,Classic Seafood Paella x1,1650.00,198.00,60.00,1908.00,GCASH,PAID,COMPLETED,TXN-GCA-63250813
ORD-20260716-01899-54735,2026-07-16 18:05:22,ONLINE,Lisa Manoban,Garlic Butter Prawns x2,2500.00,300.00,60.00,2860.00,GCASH,PENDING,CANCELLED,N/A
ORD-20260716-02572-98445,2026-07-16 18:52:24,ONLINE,Ana Reyes,Seafood Bilao Feast x1; Grilled Seafood Platter x1,4500.00,540.00,60.00,5100.00,CASH,PAID,COMPLETED,TXN-CAS-37225588
ORD-20260716-04442-5D726,2026-07-16 19:06:57,ON_SITE,Clara Dizon,Seafood Cajun Boil x1; Fresh Calamansi Juice Pitcher x1,2130.00,255.60,0.00,2385.60,GCASH,PAID,COMPLETED,TXN-GCA-49479209
ORD-20260716-04979-20F98,2026-07-16 19:28:23,ON_SITE,Daniel Padilla,Crispy Seafood Basket x1,980.00,117.60,0.00,1097.60,GCASH,PAID,COMPLETED,TXN-GCA-89209549
ORD-20260716-04216-6787F,2026-07-16 20:53:28,ON_SITE,Juan Tamad,Classic Seafood Paella x1,1650.00,198.00,0.00,1848.00,CASH,PAID,IN_PROCESS,TXN-CAS-96460177
ORD-20260716-00185-62F23,2026-07-16 21:44:53,ON_SITE,Katrina Halili,Crispy Seafood Basket x1,980.00,117.60,0.00,1097.60,CASH,PAID,COMPLETED,TXN-CAS-21811903
ORD-20260717-03733-08EC0,2026-07-17 12:00:19,ONLINE,Clara Dizon,Grilled Seafood Platter x1; Crispy Seafood Basket x2,4060.00,487.20,50.00,4597.20,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-96732485
ORD-20260717-04148-5B093,2026-07-17 17:34:48,ONLINE,Lisa Manoban,Fresh Calamansi Juice Pitcher x1,280.00,33.60,75.00,388.60,GCASH,PAID,COMPLETED,TXN-GCA-22918946
ORD-20260717-00401-38FEA,2026-07-17 18:20:57,ON_SITE,Daniel Padilla,Classic Seafood Paella x1,1650.00,198.00,0.00,1848.00,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-62984367
ORD-20260717-03600-4CE97,2026-07-17 20:11:27,ONLINE,Lisa Manoban,Sweet & Chili Crab Bucket x2; Classic Seafood Paella x1; Seafood Cajun Boil x3,11100.00,1332.00,50.00,12482.00,CASH,PAID,COMPLETED,TXN-CAS-41955041
ORD-20260717-03831-DD51C,2026-07-17 20:49:51,ON_SITE,Ferdinand Marcos,Classic Seafood Paella x1; Crispy Seafood Basket x1,2630.00,315.60,0.00,2945.60,CASH,PAID,COMPLETED,TXN-CAS-88064335
ORD-20260718-00154-4704C,2026-07-18 15:28:30,ONLINE,Juan Tamad,Garlic Butter Prawns x3,3750.00,450.00,50.00,4250.00,GCASH,PAID,IN_PROCESS,TXN-GCA-97176871
ORD-20260718-04584-1D978,2026-07-18 16:23:58,ON_SITE,Mark Bautista,Crispy Seafood Basket x1,980.00,117.60,0.00,1097.60,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-50679967
ORD-20260718-01199-CCEB6,2026-07-18 17:08:27,ON_SITE,Dindo Dela Cruz,Crispy Seafood Basket x2,1960.00,235.20,0.00,2195.20,MAYA,PAID,COMPLETED,TXN-MAY-53284833
ORD-20260718-02430-B777E,2026-07-18 17:49:11,ONLINE,Juan Tamad,Classic Seafood Paella x1; Sweet & Chili Crab Bucket x1,3600.00,432.00,120.00,4152.00,GCASH,PAID,COMPLETED,TXN-GCA-62054915
ORD-20260718-03577-3808A,2026-07-18 18:32:50,ON_SITE,Dingdong Dantes,Garlic Butter Prawns x1,1250.00,150.00,0.00,1400.00,GCASH,PAID,COMPLETED,TXN-GCA-28148344
ORD-20260718-02892-8F8B3,2026-07-18 19:31:07,ONLINE,Lisa Manoban,Seafood Cajun Boil x1; Sweet & Chili Crab Bucket x1; Crispy Seafood Basket x2,5760.00,691.20,60.00,6511.20,GCASH,PAID,COMPLETED,TXN-GCA-13863438
ORD-20260719-02051-5E181,2026-07-19 10:07:09,ON_SITE,Alden Richards,Grilled Seafood Platter x1; Classic Seafood Paella x1; Seafood Cajun Boil x1,5600.00,672.00,0.00,6272.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-29435120
ORD-20260719-01974-3A6CB,2026-07-19 11:10:30,ONLINE,Clara Dizon,Classic Seafood Paella x1; Sweet & Chili Crab Bucket x1,3600.00,432.00,100.00,4132.00,CASH,PAID,COMPLETED,TXN-CAS-63130795
ORD-20260719-04068-E9102,2026-07-19 14:13:31,ONLINE,Mark Bautista,Grilled Seafood Platter x1; Classic Seafood Paella x2; Garlic Butter Prawns x2,7900.00,948.00,120.00,8968.00,HYBRID (Cash + GCash),PAID,IN_PROCESS,TXN-HYB-84585441
ORD-20260719-01238-1C1C7,2026-07-19 18:03:28,ON_SITE,Ana Reyes,Seafood Bilao Feast x2; Garlic Butter Prawns x1,6050.00,726.00,0.00,6776.00,CASH,PAID,COMPLETED,TXN-CAS-80310065
ORD-20260720-01767-46FB1,2026-07-20 10:48:16,ON_SITE,Bea Alonzo,Sweet & Chili Crab Bucket x1; Seafood Bilao Feast x2; Fresh Calamansi Juice Pitcher x1,7030.00,843.60,0.00,7873.60,GCASH,PAID,COMPLETED,TXN-GCA-48502695
ORD-20260720-04623-4A21B,2026-07-20 14:06:32,ON_SITE,Giselle Hernandez,Garlic Butter Prawns x1; Grilled Seafood Platter x2; Crispy Seafood Basket x1; Sweet & Chili Crab Bucket x1,8380.00,1005.60,0.00,9385.60,CASH,PAID,COMPLETED,TXN-CAS-36184752
ORD-20260720-03982-EA227,2026-07-20 14:53:39,ONLINE,Ana Reyes,Crispy Seafood Basket x1; Sweet & Chili Crab Bucket x2; Seafood Bilao Feast x1,7280.00,873.60,100.00,8253.60,GCASH,PAID,COMPLETED,TXN-GCA-89904883
ORD-20260720-01870-E1182,2026-07-20 18:47:14,ON_SITE,Kathryn Bernardo,Seafood Bilao Feast x1; Sweet & Chili Crab Bucket x2; Fresh Calamansi Juice Pitcher x1,6580.00,789.60,0.00,7369.60,MAYA,PAID,COMPLETED,TXN-MAY-15098772
ORD-20260720-01300-84B23,2026-07-20 19:27:50,ON_SITE,Dingdong Dantes,Sweet & Chili Crab Bucket x1; Crispy Seafood Basket x2,3910.00,469.20,0.00,4379.20,SPLIT (Cash + GCash),REFUNDED,CANCELLED,N/A
ORD-20260720-03972-76E4F,2026-07-20 21:53:14,ON_SITE,Marian Rivera,Fresh Calamansi Juice Pitcher x1,280.00,33.60,0.00,313.60,CASH,PAID,COMPLETED,TXN-CAS-85776098
ORD-20260721-01715-8918F,2026-07-21 12:30:30,ONLINE,Pedro Penduko,Grilled Seafood Platter x1; Seafood Cajun Boil x1,3950.00,474.00,75.00,4499.00,GCASH,PAID,COMPLETED,TXN-GCA-34668506
ORD-20260721-00012-0BC91,2026-07-21 17:10:18,ONLINE,Pedro Penduko,Garlic Butter Prawns x1; Seafood Bilao Feast x1,3650.00,438.00,60.00,4148.00,CASH,PAID,COMPLETED,TXN-CAS-57821693
